name,longitude,latitude,location,ref,man_made,operator,source,url,height,ele,communications_transponder:frequency,communications_transponder:tone,communications_transponder:modulation,communications_transponder:access,communications_transponder:service,communications_transponder:polarisation,communications_transponder:power,comment
AL7LQ,-152.406418,57.78994,"Kodiak",AL7LQ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.88,141.3,NFM,Public,AMATEUR,,,"offset=-"
KL7JBV,-152.406418,57.78994,"Kodiak",KL7JBV,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.94,103.5,NFM,Public,AMATEUR,,,"offset=-"
KL7XO,-151.647003,65.285797,"Chena",KL7XO,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Dome,103.5,NFM,Public,AMATEUR,,,"offset=146.79MHz"
W6SJJ,-151.647003,65.285797,"Crystal",W6SJJ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Mt,,NFM,Public,AMATEUR,,,"offset=147.36MHz"
KL7HFI,-151.647003,65.285797,"Juneau-H",KL7HFI,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Ridge,,NFM,Public,AMATEUR,,,"offset=146.64MHz"
KL7PF,-151.647003,65.285797,"Juneau-Lena",KL7PF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Point,,NFM,Public,AMATEUR,,,"offset=147MHz"
KL7PF,-151.647003,65.285797,"Juneau-Tramsite",KL7PF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.82,,NFM,Public,AMATEUR,,,"offset=-"
KL7KC,-151.647003,65.285797,"Manley",KL7KC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.03,103.5,NFM,Public,AMATEUR,,,"offset=+"
KL7IWC,-151.647003,65.285797,"Mendenhall",KL7IWC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.3,,NFM,Public,AMATEUR,,,"offset=+"
AL7LE,-151.259766,60.554199,"Kenai",AL7LE,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.88,141.3,NFM,Public,AMATEUR,,,"offset=-"
WL7CVG,-150.507782,61.546169,"Mt",WL7CVG,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Susitna,103.5,NFM,Public,AMATEUR,,,"offset=147.27MHz"
AA0NN,-150.241638,62.318192,"Trapper",AA0NN,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Creek,,NFM,Public,AMATEUR,,,"offset=145.49MHz"
KL7AA,-149.899612,61.218552,"Anchorage",KL7AA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.94,100,NFM,Public,AMATEUR,,,"offset=-"
KL7CC,-149.899612,61.218552,"Anchorage",KL7CC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.97,103.5,NFM,Public,AMATEUR,,,"offset=-"
KL7ION,-149.899612,61.218552,"Anchorage",KL7ION,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.3,141.3,NFM,Public,AMATEUR,,,"offset=+"
WL7CVG,-149.899612,61.218552,"Anchorage",WL7CVG,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.33,103.5,NFM,Public,AMATEUR,,,"offset=+"
KL7AIR,-149.800812,61.240971,"Elmendorf",KL7AIR,communications_transponder,,http://www.poi-factory.com/node/2227,,,,AFB,107.2,NFM,Public,AMATEUR,,,"offset=146.67MHz"
KL7GG,-149.68721,61.254654,"Ft",KL7GG,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Richardson,100,NFM,Public,AMATEUR,,,"offset=147.39MHz"
KL7GG,-149.568192,61.321602,"Eagle",KL7GG,communications_transponder,,http://www.poi-factory.com/node/2227,,,,River,100,NFM,Public,AMATEUR,,,"offset=145.45MHz"
NL7J,-149.480301,61.388729,"Chugiak",NL7J,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.15,107.2,NFM,Public,AMATEUR,,,"offset=+"
KL7BK,-149.439407,61.580597,"Wasilla",KL7BK,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147,103.5,NFM,Public,AMATEUR,,,"offset=+"
KL7GNG,-149.118423,63.330231,"Cleary",KL7GNG,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Summit,,NFM,Public,AMATEUR,,,"offset=146.67MHz"
KL7CC,-149.112457,61.600216,"Palmer",KL7CC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.57,103.5,NFM,Public,AMATEUR,,,"offset=300MHz"
WL7TY,-149.092941,64.563957,"Nenana",WL7TY,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.06,,NFM,Public,AMATEUR,,,"offset=+"
KL7KC,-148.96611,63.856941,"Healy",KL7KC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,144.88,103.5,NFM,Public,AMATEUR,,,"offset=none"
KL1SF,-148.96611,63.856941,"Healy",KL1SF,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.24,,NFM,Public,AMATEUR,,,"offset=-0.24MHz"
KL7KC,-148.953156,63.38599,"Cantwell",KL7KC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.82,103.5,NFM,Public,AMATEUR,,,"offset=-"
KL7KC,-148.943054,63.737751,"Denali",KL7KC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Park,,NFM,Public,AMATEUR,,,"offset=146.76MHz"
KL7KC,-147.713776,64.838249,"Fairbanks",KL7KC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.88,103.5,NFM,Public,AMATEUR,,,"offset=-"
KL7KC,-147.713776,64.838249,"Fairbanks",KL7KC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.94,,NFM,Public,AMATEUR,,,"offset=-"
KL7KC,-147.713776,64.838249,"Fairbanks",KL7KC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.09,103.5,NFM,Public,AMATEUR,,,"offset=+"
KL7EDK,-147.713776,64.838249,"Fairbanks",KL7EDK,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.3,,NFM,Public,AMATEUR,,,"offset=+"
WL7TY,-147.350906,64.751076,"North",WL7TY,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Pole,,NFM,Public,AMATEUR,,,"offset=146.7MHz"
KL7KC,-147.350906,64.751076,"North",KL7KC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Pole,,NFM,Public,AMATEUR,,,"offset=146.79MHz"
KL7KC,-147.099594,64.664597,"Eielson",KL7KC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,AFB,103.5,NFM,Public,AMATEUR,,,"offset=147.12MHz"
KL7KC,-145.733261,64.038147,"Delta",KL7KC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Junction,103.5,NFM,Public,AMATEUR,,,"offset=146.82MHz"
KL7KC,-144.08609,63.634953,"Dot",KL7KC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Lake,103.5,NFM,Public,AMATEUR,,,"offset=146.88MHz"
KL7B,-141.935944,64.073105,"Chicken",KL7B,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.09,103.5,NFM,Public,AMATEUR,,,"offset=+"
KL7FFR,-135.330566,57.052731,"Sitka",KL7FFR,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.82,,NFM,Public,AMATEUR,,,"offset=-"
KL7FFP,-132.955734,56.812298,"Petersburg",KL7FFP,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.96,,NFM,Public,AMATEUR,,,"offset=-"
KL7ST,-131.646347,55.342415,"Ketchikan",KL7ST,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.79,,NFM,Public,AMATEUR,,,"offset=-"
K7PP,-124.6833,48.372,"Bahokas",K7PP,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Peak,103.5,NFM,Public,AMATEUR,,,"offset=147.28MHz"
K7SEG,-124.419411,42.4072,"Gold",K7SEG,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Beach,88.5,NFM,Public,AMATEUR,,,"offset=146.74MHz"
K7PP,-124.383171,47.950569,"Forks",K7PP,communications_transponder,,http://www.poi-factory.com/node/2227,,,,145.37,114.8,NFM,Public,AMATEUR,,,"offset=-"
W6HY,-124.20015,41.755989,"Crescent",W6HY,communications_transponder,,http://www.poi-factory.com/node/2227,,,,City,136.5,NFM,Public,AMATEUR,,,"offset=146.88MHz"
KF6VFH,-124.20015,41.755989,"Crescent",KF6VFH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,City,136.5,NFM,Public,AMATEUR,,,"offset=147.18MHz"
K7CCH,-124.186096,43.175861,"Coquille",K7CCH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.61,,NFM,Public,AMATEUR,,,"offset=-"
KD6RC,-124.162491,40.80151,"Eureka",KD6RC,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.7,103.5,NFM,Public,AMATEUR,,,"offset=-"
KA6ROM,-124.156631,40.597252,"Fortuna",KA6ROM,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.09,103.5,NFM,Public,AMATEUR,,,"offset=+"
N6AFT,-124.156631,40.597252,"Fortuna",N6AFT,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.36,103.5,NFM,Public,AMATEUR,,,"offset=+"
W7EXH,-124.137299,43.064732,"Myrtle",W7EXH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Point,,NFM,Public,AMATEUR,,,"offset=146.92MHz"
W7VTW,-124.051041,44.637161,"Newport",W7VTW,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.3,,NFM,Public,AMATEUR,,,"offset=+"
KA7TRY,-124.05,44.4,"Waldport",KA7TRY,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147,,NFM,Public,AMATEUR,,,"offset=+"
W7RDR,-124.041367,46.308819,"Ilwaco",W7RDR,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.86,114.8,NFM,Public,AMATEUR,,,"offset=-"
WB6UCY,-124.037178,41.52681,"Klamath",WB6UCY,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.39,103.5,NFM,Public,AMATEUR,,,"offset=+"
W7VTW,-124.016685,44.958542,"Lincoln",W7VTW,communications_transponder,,http://www.poi-factory.com/node/2227,,,,City,,NFM,Public,AMATEUR,,,"offset=147.04MHz"
W7BU,-123.95948,45.82869,"Arch",W7BU,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Cape,118.8,NFM,Public,AMATEUR,,,"offset=146.74MHz"
KM6TE,-123.920868,40.32148,"Weott",KM6TE,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.33,103.5,NFM,Public,AMATEUR,,,"offset=+"
NM7R,-123.858139,46.250549,"Megler",NM7R,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.18,118.8,NFM,Public,AMATEUR,,,"offset=+"
W7BU,-123.85763,46.2509,"Megler",W7BU,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Mtn,118.8,NFM,Public,AMATEUR,,,"offset=145.45MHz"
W7FBM,-123.830147,46.187752,"Astoria",W7FBM,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.66,118.8,NFM,Public,AMATEUR,,,"offset=-"
W7BU,-123.830147,46.187752,"Astoria",W7BU,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.76,118.8,NFM,Public,AMATEUR,,,"offset=-"
W7ZA,-123.814362,46.976059,"Aberdeen",W7ZA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.16,88.5,NFM,Public,AMATEUR,,,"offset=+"
K6MHE,-123.804619,39.445339,"Fort",K6MHE,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Bragg,103.5,NFM,Public,AMATEUR,,,"offset=147.03MHz"
NM7R,-123.802368,46.66341,"South",NM7R,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Bend,118.8,NFM,Public,AMATEUR,,,"offset=145.31MHz"
NM7R,-123.802368,46.66341,"South",NM7R,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Bend,118.8,NFM,Public,AMATEUR,,,"offset=147.34MHz"
WD6HDY,-123.798103,39.30785,"Mendocino",WD6HDY,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.82,103.5,NFM,Public,AMATEUR,,,"offset=-"
N6VA,-123.793701,40.100231,"Garberville",N6VA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.61,103.5,NFM,Public,AMATEUR,,,"offset=-"
W6CLG,-123.793701,40.100231,"Garberville",W6CLG,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.79,103.5,NFM,Public,AMATEUR,,,"offset=-"
K7PP,-123.730919,46.686649,"Raymond",K7PP,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.2,127.3,NFM,Public,AMATEUR,,,"offset=+"
KA7DNK,-123.730919,46.686649,"Raymond",KA7DNK,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.24,103.5,NFM,Public,AMATEUR,,,"offset=+"
N6MIV,-123.691788,38.909191,"Point",N6MIV,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Arena,88.5,NFM,Public,AMATEUR,,,"offset=146.61MHz"
W7FEL,-123.6703,48.1504,"Striped",W7FEL,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Peak,100,NFM,Public,AMATEUR,,,"offset=146.76MHz"
WA6HGH,-123.577332,38.802891,"Anchor",WA6HGH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Bay,103.5,NFM,Public,AMATEUR,,,"offset=147.825MHz"
KF6ZU,-123.481392,39.68795,"Laytonville",KF6ZU,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.655,103.5,NFM,Public,AMATEUR,,,"offset=-"
W7SRA,-123.43428,44.866119,"Falls",W7SRA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,City,,NFM,Public,AMATEUR,,,"offset=147.02MHz"
WF7W,-123.429543,48.11787,"Port",WF7W,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Angeles,100,NFM,Public,AMATEUR,,,"offset=145.13MHz"
K7FH,-123.39476,42.69577,"Wolf",K7FH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Creek,,NFM,Public,AMATEUR,,,"offset=146.94MHz"
KE6YJH,-123.377487,41.793579,"Happy",KE6YJH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Camp,100,NFM,Public,AMATEUR,,,"offset=146.91MHz"
W7UVH,-123.37,47.31,"South",W7UVH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Mtn,103.5,NFM,Public,AMATEUR,,,"offset=145.27MHz"
K7WWA,-123.353783,39.409328,"Willits",K7WWA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,145.13,103.5,NFM,Public,AMATEUR,,,"offset=-"
K7WWA,-123.353783,39.409328,"Willits",K7WWA,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.12,103.5,NFM,Public,AMATEUR,,,"offset=+"
K7LIX,-123.326828,42.439468,"Grants",K7LIX,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Pass,,NFM,Public,AMATEUR,,,"offset=146.64MHz"
WM7K,-123.326828,42.439468,"Grants",WM7K,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Pass,,NFM,Public,AMATEUR,,,"offset=147.14MHz"
WA6OTP,-123.326828,42.439468,"Grants",WA6OTP,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Pass,,NFM,Public,AMATEUR,,,"offset=147.22MHz"
W7QH,-123.26091,44.5644,"Corvallis",W7QH,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.78,,NFM,Public,AMATEUR,,,"offset=-"
WB6TCS,-123.247513,39.79351,"Covelo",WB6TCS,communications_transponder,,http://www.poi-factory.com/node/2227,,,,147.21,103.5,NFM,Public,AMATEUR,,,"offset=+"
N7PRJ,-123.216,46.48861,"Baw",N7PRJ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,Faw,110.9,NFM,Public,AMATEUR,,,"offset=none"
WB6PER,-123.213341,38.897018,"Yorkville",WB6PER,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.085,88.5,NFM,Public,AMATEUR,,,"offset=+"
WA6RQX,-123.206429,39.150181,"Ukiah",WA6RQX,communications_transponder,,http://www.poi-factory.com/node/2227,,,,145.43,103.5,NFM,Public,AMATEUR,,,"offset=-"
W7RXJ,-123.196732,45.21003,"McMinnville",W7RXJ,communications_transponder,,http://www.poi-factory.com/node/2227,,,,146.64,100,NFM,Public,AMATEUR,,,"offset=-"
